"segment_filename","basefile","age","gender","source","duration","race_ethnicity","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"SAC_8_67","SAC_8",23,"female","SAC",19.0090000000005,"White",66,0.151515152,0.136363636,0.090909091,0.075757576,0.242424242
"SAC_8_68","SAC_8",23,"female","SAC",12.4960000000006,"White",46,0.326086957,0.173913043,0.239130435,0.260869565,0.304347826
"SAC_8_69","SAC_8",23,"female","SAC",25.96,"White",102,0.264705882,0.254901961,0.166666667,0.166666667,0.264705882
"SAC_8_70","SAC_8",23,"female","SAC",9.98000000000002,"White",15,0.666666667,0.4,0.4,0.133333333,0.4
"SAC_8_71","SAC_8",23,"female","SAC",8.45900000000029,"White",27,0.111111111,0.148148148,0.111111111,0.111111111,0.222222222
"SAC_8_72","SAC_8",23,"female","SAC",8.58400000000029,"White",35,0.085714286,0.085714286,0.057142857,0.057142857,0.085714286
"SAC_8_73","SAC_8",23,"female","SAC",21.5659999999998,"White",76,0.131578947,0.210526316,0.118421053,0.105263158,0.157894737
"SAC_8_74","SAC_8",23,"female","SAC",9.17800000000034,"White",46,0.130434783,0.173913043,0.108695652,0.086956522,0.195652174
"SAC_8_75","SAC_8",23,"female","SAC",13.25,"White",17,0.058823529,0.176470588,0,0,0
"SAC_8_76","SAC_8",23,"female","SAC",21.1939999999995,"White",67,0.089552239,0.089552239,0.164179104,0.089552239,0.164179104
"SAC_8_77","SAC_8",23,"female","SAC",13.4870000000001,"White",38,0.263157895,0.131578947,0.157894737,0.184210526,0.105263158
"SAC_8_78","SAC_8",23,"female","SAC",40.4430000000007,"White",103,0.368932039,0.13592233,0.165048544,0.067961165,0.233009709
"SAC_8_79","SAC_8",23,"female","SAC",21.4920000000002,"White",60,0.183333333,0.233333333,0.25,0.133333333,0.216666667
"SAC_8_80","SAC_8",23,"female","SAC",17.2549999999997,"White",55,0.327272727,0.290909091,0.254545455,0.218181818,0.381818182
"SAC_8_81","SAC_8",23,"female","SAC",40.5440000000003,"White",119,0.25210084,0.193277311,0.12605042,0.12605042,0.226890756
"SAC_8_82","SAC_8",23,"female","SAC",24.8020000000001,"White",33,0.787878788,0.606060606,0.545454545,0.636363636,0.787878788
"SAC_8_83","SAC_8",23,"female","SAC",5.3739999999998,"White",21,0.666666667,0.428571429,0.80952381,0.857142857,1
"SAC_9_1","SAC_9",69,"female","SAC",11.47,"White",5,0.2,1,0.6,1.4,0.2
"SAC_9_2","SAC_9",69,"female","SAC",12.01,"White",26,0.038461538,0.076923077,0,0.038461538,0.038461538
"SAC_9_3","SAC_9",69,"female","SAC",10.15,"White",7,0,0.285714286,0.714285714,0.285714286,0.285714286
"SAC_9_4","SAC_9",69,"female","SAC",27.14,"White",44,0.181818182,0.068181818,0.159090909,0.113636364,0.159090909
"SAC_9_5","SAC_9",69,"female","SAC",24.9899999999999,"White",67,0.029850746,0.134328358,0.059701493,0.119402985,0.104477612
"SAC_9_6","SAC_9",69,"female","SAC",10.05,"White",15,0.133333333,0.2,0.466666667,0.266666667,0.333333333
"SAC_9_7","SAC_9",69,"female","SAC",10.94,"White",27,0.333333333,0.296296296,0.259259259,0.333333333,0.185185185
"SAC_9_8","SAC_9",69,"female","SAC",27.12,"White",44,0.227272727,0.090909091,0.113636364,0.136363636,0.181818182
"SAC_9_9","SAC_9",69,"female","SAC",11.52,"White",28,0.071428571,0.035714286,0.035714286,0.107142857,0.035714286
"SAC_9_10","SAC_9",69,"female","SAC",19.15,"White",42,0.166666667,0.142857143,0.142857143,0.142857143,0.19047619
"SAC_9_11","SAC_9",69,"female","SAC",10.798,"White",22,0.045454545,0.136363636,0.090909091,0.045454545,0.136363636
"SAC_9_12","SAC_9",69,"female","SAC",40.84,"White",76,0.210526316,0.171052632,0.197368421,0.236842105,0.289473684
"SAC_9_13","SAC_9",69,"female","SAC",24.66,"White",49,0.040816327,0.020408163,0.040816327,0.102040816,0.06122449
"SAC_9_14","SAC_9",69,"female","SAC",19.5799999999999,"White",50,0.06,0.14,0.1,0.04,0.14
"SAC_9_15","SAC_9",69,"female","SAC",6.69400000000007,"White",19,0.052631579,0.052631579,0.052631579,0.157894737,0.052631579
"SAC_9_16","SAC_9",69,"female","SAC",23.4799999999999,"White",58,0.24137931,0.275862069,0.24137931,0.24137931,0.310344828
"SAC_9_17","SAC_9",69,"female","SAC",8.20699999999999,"White",26,0.153846154,0.192307692,0.192307692,0.192307692,0.230769231
"SAC_9_18","SAC_9",69,"female","SAC",20.1799999999999,"White",57,0.175438596,0.087719298,0.035087719,0,0.087719298
"SAC_9_19","SAC_9",69,"female","SAC",7.48000000000002,"White",22,0.136363636,0.227272727,0.181818182,0.090909091,0.272727273
"SAC_9_20","SAC_9",69,"female","SAC",28.4000000000001,"White",67,0.104477612,0.104477612,0.134328358,0.089552239,0.208955224
"SAC_9_21","SAC_9",69,"female","SAC",20.98,"White",65,0.107692308,0.107692308,0.107692308,0.107692308,0.169230769
"SAC_9_22","SAC_9",69,"female","SAC",7.82000000000005,"White",5,0.4,0.2,0.2,0,0.8
"SAC_9_23","SAC_9",69,"female","SAC",15.48,"White",40,0.275,0.3,0.35,0.225,0.15
"SAC_9_24","SAC_9",69,"female","SAC",5.31000000000006,"White",13,0.307692308,0.153846154,0.076923077,0.076923077,0.153846154
"SAC_9_25","SAC_9",69,"female","SAC",9.17000000000007,"White",16,0.0625,0.0625,0.0625,0,0.0625
"SAC_9_26","SAC_9",69,"female","SAC",23.6799999999998,"White",57,0.140350877,0.087719298,0.105263158,0.087719298,0.105263158
"SAC_9_27","SAC_9",69,"female","SAC",15.6800000000001,"White",47,0.255319149,0.106382979,0.106382979,0.14893617,0.14893617
"SAC_9_28","SAC_9",69,"female","SAC",24.96,"White",67,0,0,0,0,0.044776119
"SAC_9_29","SAC_9",69,"female","SAC",41.1400000000001,"White",119,0.084033613,0.100840336,0.084033613,0.109243697,0.092436975
"SAC_9_30","SAC_9",69,"female","SAC",19.1000000000001,"White",50,0.18,0.12,0.14,0.12,0.24
"SAC_9_31","SAC_9",69,"female","SAC",13.9200000000001,"White",40,0.175,0.2,0.075,0.1,0.125
"SAC_9_32","SAC_9",69,"female","SAC",23.72,"White",62,0.177419355,0.096774194,0.096774194,0.129032258,0.14516129
"SAC_9_33","SAC_9",69,"female","SAC",28.6899999999998,"White",60,0.1,0.083333333,0.133333333,0.1,0.116666667
"SAC_9_34","SAC_9",69,"female","SAC",6.05600000000027,"White",20,0,0,0.05,0,0.2
"SAC_9_35","SAC_9",69,"female","SAC",9.11999999999989,"White",27,0.185185185,0.037037037,0.037037037,0.111111111,0
"SAC_9_36","SAC_9",69,"female","SAC",29.0349999999999,"White",79,0.088607595,0.126582278,0.050632911,0.050632911,0.126582278
"SAC_9_37","SAC_9",69,"female","SAC",13.74,"White",16,0.125,0.125,0.0625,0.1875,0.125
"SAC_9_38","SAC_9",69,"female","SAC",35.7800000000002,"White",74,0.081081081,0.067567568,0.081081081,0.108108108,0.081081081
"SAC_9_39","SAC_9",69,"female","SAC",8.34999999999991,"White",16,0.1875,0.1875,0.1875,0.1875,0.25
"SAC_9_40","SAC_9",69,"female","SAC",8.19000000000005,"White",24,0.125,0,0.083333333,0.083333333,0
"SAC_9_41","SAC_9",69,"female","SAC",41.1199999999999,"White",85,0.117647059,0.152941176,0.129411765,0.152941176,0.223529412
"SAC_9_42","SAC_9",69,"female","SAC",30.3,"White",62,0.096774194,0.064516129,0.048387097,0.032258065,0.161290323
"SAC_9_43","SAC_9",69,"female","SAC",33.53,"White",62,0.14516129,0.177419355,0.096774194,0.080645161,0.129032258
"SAC_9_44","SAC_9",69,"female","SAC",42.7400000000002,"White",83,0.072289157,0.048192771,0.036144578,0.024096386,0.096385542
"SAC_9_45","SAC_9",69,"female","SAC",37.21,"White",92,0.054347826,0.043478261,0.065217391,0.163043478,0.086956522
"SAC_9_46","SAC_9",69,"female","SAC",39.9400000000001,"White",97,0.144329897,0.206185567,0.164948454,0.226804124,0.092783505
"SAC_9_47","SAC_9",69,"female","SAC",26.4200000000001,"White",56,0.053571429,0.053571429,0.071428571,0.053571429,0.035714286
"SAC_9_48","SAC_9",69,"female","SAC",6.53999999999996,"White",20,0.2,0.05,0.05,0.05,0.05
"SAC_9_49","SAC_9",69,"female","SAC",33.1700000000001,"White",83,0.036144578,0.072289157,0.072289157,0.048192771,0.084337349
"SAC_9_50","SAC_9",69,"female","SAC",44.3800000000001,"White",72,0.152777778,0.180555556,0.097222222,0.083333333,0.194444444
"SAC_9_51","SAC_9",69,"female","SAC",20.8099999999999,"White",40,0.175,0.25,0.125,0.125,0.175
"SAC_9_52","SAC_9",69,"female","SAC",39.02,"White",108,0.175925926,0.175925926,0.157407407,0.101851852,0.287037037
"SAC_9_53","SAC_9",69,"female","SAC",30.3800000000001,"White",69,0.130434783,0.246376812,0.15942029,0.057971014,0.173913043
"SAC_9_54","SAC_9",69,"female","SAC",17.9499999999998,"White",39,0.358974359,0.230769231,0.205128205,0.256410256,0.307692308
"SAC_10_1","SAC_10",64,"female","SAC",14.613,"White",37,0.162162162,0.135135135,0.108108108,0.135135135,0.135135135
"SAC_10_2","SAC_10",64,"female","SAC",15.64,"White",30,0.133333333,0.233333333,0.166666667,0.233333333,0.433333333
"SAC_10_3","SAC_10",64,"female","SAC",8.294,"White",33,0.121212121,0.212121212,0.121212121,0.090909091,0.090909091
"SAC_10_4","SAC_10",64,"female","SAC",47.6,"White",104,0.076923077,0.105769231,0.125,0.153846154,0.163461538
"SAC_10_5","SAC_10",64,"female","SAC",21.828,"White",48,0.166666667,0.125,0.145833333,0.0625,0.104166667
"SAC_10_6","SAC_10",64,"female","SAC",29.14,"White",72,0.138888889,0.138888889,0.083333333,0.069444444,0.069444444
"SAC_10_7","SAC_10",64,"female","SAC",14.665,"White",35,0.028571429,0,0.142857143,0.057142857,0.085714286
"SAC_10_8","SAC_10",64,"female","SAC",21.059,"White",54,0.12962963,0.111111111,0.074074074,0.074074074,0.092592593
"SAC_10_9","SAC_10",64,"female","SAC",19.504,"White",45,0.177777778,0.133333333,0.088888889,0.111111111,0.2
"SAC_10_10","SAC_10",64,"female","SAC",13.633,"White",28,0.107142857,0.25,0.071428571,0.107142857,0.25
"SAC_10_11","SAC_10",64,"female","SAC",9.26400000000001,"White",22,0.136363636,0.045454545,0.227272727,0.181818182,0.272727273
"SAC_10_12","SAC_10",64,"female","SAC",13.275,"White",31,0.129032258,0.096774194,0.161290323,0.161290323,0.064516129
"SAC_10_13","SAC_10",64,"female","SAC",11.341,"White",35,0.085714286,0,0.057142857,0.057142857,0.057142857
"SAC_10_14","SAC_10",64,"female","SAC",15.035,"White",24,0.333333333,0.125,0.125,0,0.125
"SAC_10_15","SAC_10",64,"female","SAC",10.4780000000001,"White",26,0.346153846,0.307692308,0.269230769,0.346153846,0.423076923
"SAC_10_16","SAC_10",64,"female","SAC",43.783,"White",108,0.12962963,0.175925926,0.12962963,0.148148148,0.185185185
"SAC_10_17","SAC_10",64,"female","SAC",20.463,"White",39,0.076923077,0.128205128,0.102564103,0.128205128,0.153846154
"SAC_10_18","SAC_10",64,"female","SAC",38.8199999999999,"White",105,0.047619048,0.076190476,0.076190476,0.076190476,0.133333333
"SAC_10_19","SAC_10",64,"female","SAC",31.7769999999999,"White",92,0.130434783,0.108695652,0.108695652,0.119565217,0.086956522
"SAC_10_20","SAC_10",64,"female","SAC",32.967,"White",96,0.09375,0.072916667,0.0625,0.0625,0.083333333
"SAC_10_21","SAC_10",64,"female","SAC",6.71899999999994,"White",27,0.074074074,0.148148148,0.148148148,0.111111111,0.185185185
"SAC_10_22","SAC_10",64,"female","SAC",10.888,"White",32,0.25,0.28125,0.4375,0.21875,0.40625
"SAC_10_23","SAC_10",64,"female","SAC",20.9430000000001,"White",45,0.133333333,0.066666667,0.088888889,0.088888889,0.133333333
"SAC_10_24","SAC_10",64,"female","SAC",15.7650000000001,"White",49,0.142857143,0.06122449,0.06122449,0.081632653,0.020408163
"SAC_10_25","SAC_10",64,"female","SAC",18.997,"White",45,0.111111111,0.111111111,0.088888889,0.133333333,0.155555556
"SAC_10_26","SAC_10",64,"female","SAC",27.842,"White",75,0.093333333,0.066666667,0.08,0.133333333,0.213333333
"SAC_10_27","SAC_10",64,"female","SAC",6.61500000000001,"White",18,0.111111111,0.166666667,0,0,0.055555556
"SAC_10_28","SAC_10",64,"female","SAC",13.048,"White",40,0.125,0.125,0.1,0.175,0.075
"SAC_10_29","SAC_10",64,"female","SAC",43.5999999999999,"White",111,0.09009009,0.09009009,0.09009009,0.108108108,0.144144144
"SAC_10_30","SAC_10",64,"female","SAC",9.35699999999997,"White",22,0.181818182,0.272727273,0.045454545,0.181818182,0.136363636
"SAC_10_31","SAC_10",64,"female","SAC",32.374,"White",72,0.055555556,0.083333333,0.055555556,0.027777778,0.041666667
"SAC_10_32","SAC_10",64,"female","SAC",16.5229999999999,"White",41,0.073170732,0.097560976,0.048780488,0.073170732,0.097560976
"SAC_10_33","SAC_10",64,"female","SAC",23.1280000000002,"White",59,0.050847458,0.050847458,0.050847458,0.033898305,0.033898305
"SAC_10_34","SAC_10",64,"female","SAC",7.18499999999995,"White",20,0.05,0.15,0.05,0,0.1
"SAC_10_35","SAC_10",64,"female","SAC",36.6499999999998,"White",71,0.042253521,0.126760563,0.014084507,0.028169014,0.070422535
"SAC_10_36","SAC_10",64,"female","SAC",7.4849999999999,"White",25,0.36,0.52,0.16,0.16,0.36
"SAC_10_37","SAC_10",64,"female","SAC",45.4870000000001,"White",105,0.114285714,0.152380952,0.161904762,0.095238095,0.20952381
"SAC_10_38","SAC_10",64,"female","SAC",27.1400000000001,"White",52,0.25,0.230769231,0.211538462,0.269230769,0.365384615
"SAC_10_39","SAC_10",64,"female","SAC",9.80499999999984,"White",20,0.1,0.15,0.15,0.05,0.05
"SAC_10_40","SAC_10",64,"female","SAC",13.5070000000001,"White",23,0.173913043,0.347826087,0.304347826,0.130434783,0.217391304
"SAC_10_41","SAC_10",64,"female","SAC",10.4849999999999,"White",30,0.066666667,0.066666667,0.066666667,0.033333333,0.066666667
"SAC_10_42","SAC_10",64,"female","SAC",39.6280000000004,"White",93,0.107526882,0.075268817,0.096774194,0.086021505,0.11827957
"SAC_10_43","SAC_10",64,"female","SAC",31.972,"White",79,0.050632911,0.075949367,0.063291139,0.088607595,0.113924051
"SAC_10_44","SAC_10",64,"female","SAC",14.5740000000001,"White",37,0.108108108,0.054054054,0.216216216,0.189189189,0.189189189
"SAC_10_45","SAC_10",64,"female","SAC",47.7139999999999,"White",111,0.054054054,0.144144144,0.081081081,0.072072072,0.162162162
"SAC_10_46","SAC_10",64,"female","SAC",15.615,"White",33,0.151515152,0.151515152,0.121212121,0.090909091,0.151515152
"SAC_10_47","SAC_10",64,"female","SAC",17.0929999999998,"White",21,0.095238095,0.142857143,0.095238095,0,0.047619048
"SAC_10_48","SAC_10",64,"female","SAC",6.82300000000032,"White",16,0.1875,0.1875,0.0625,0.0625,0.125
"SAC_10_49","SAC_10",64,"female","SAC",37.6350000000002,"White",108,0.12037037,0.12962963,0.064814815,0.083333333,0.175925926
"SAC_10_50","SAC_10",64,"female","SAC",11.0579999999995,"White",30,0.033333333,0.066666667,0.033333333,0,0.1
"SAC_10_51","SAC_10",64,"female","SAC",30.9429999999998,"White",42,0.238095238,0.238095238,0.238095238,0.238095238,0.261904762
"SAC_10_52","SAC_10",64,"female","SAC",27.7759999999998,"White",74,0.202702703,0.148648649,0.175675676,0.202702703,0.202702703
"SAC_10_53","SAC_10",64,"female","SAC",12.5519999999997,"White",34,0.147058824,0.088235294,0.088235294,0.117647059,0.147058824
"SAC_10_54","SAC_10",64,"female","SAC",19.4630000000002,"White",50,0.06,0.08,0.12,0.06,0.24
"SAC_10_55","SAC_10",64,"female","SAC",29.596,"White",63,0.015873016,0.031746032,0.047619048,0.079365079,0.079365079
"SAC_10_56","SAC_10",64,"female","SAC",6.46000000000004,"White",8,0.125,0.125,0.25,0,0
"SAC_10_57","SAC_10",64,"female","SAC",6.37000000000035,"White",10,0.3,0.4,0.3,0.3,0.4
"SAC_10_58","SAC_10",64,"female","SAC",9.77799999999979,"White",18,0.333333333,0.222222222,0.222222222,0.166666667,0.277777778
"SAC_10_59","SAC_10",64,"female","SAC",14.1129999999998,"White",24,0.166666667,0.25,0.208333333,0.125,0.208333333
"SAC_10_60","SAC_10",64,"female","SAC",12.8829999999998,"White",24,0.166666667,0.208333333,0.291666667,0.166666667,0.291666667
"SAC_10_61","SAC_10",64,"female","SAC",6.20000000000027,"White",14,0.285714286,0.142857143,0.214285714,0.214285714,0.285714286
"SAC_10_62","SAC_10",64,"female","SAC",5.06999999999971,"White",9,0.222222222,0.333333333,0.333333333,0.222222222,0.555555556
"SAC_10_63","SAC_10",64,"female","SAC",8.7470000000003,"White",22,0,0.045454545,0,0,0.045454545
"SAC_10_64","SAC_10",64,"female","SAC",28.6959999999999,"White",67,0.208955224,0.134328358,0.149253731,0.253731343,0.149253731
"SAC_10_65","SAC_10",64,"female","SAC",8.23500000000013,"White",17,0.176470588,0.117647059,0.058823529,0.058823529,0.058823529
"SAC_11_1","SAC_11",36,"male","SAC",7.84899999999999,"White",30,0.166666667,0.133333333,0.166666667,0.1,0.266666667
"SAC_11_2","SAC_11",36,"male","SAC",9.04299999999995,"White",27,0.222222222,0.185185185,0.074074074,0.074074074,0.407407407
"SAC_11_3","SAC_11",36,"male","SAC",5.40500000000003,"White",15,0.2,0.466666667,0.266666667,0.466666667,0.4
"SAC_11_4","SAC_11",36,"male","SAC",6.935,"White",13,0.076923077,0.153846154,0.230769231,0.153846154,0.384615385
"SAC_11_5","SAC_11",36,"male","SAC",7.08999999999997,"White",24,0.333333333,0.333333333,0.125,0.083333333,0.291666667
"SAC_11_6","SAC_11",36,"male","SAC",6.97799999999995,"White",28,0.321428571,0.285714286,0.214285714,0.285714286,0.392857143
"SAC_11_7","SAC_11",36,"male","SAC",9.88,"White",23,0.173913043,0.086956522,0.217391304,0.347826087,0.260869565
"SAC_11_8","SAC_11",36,"male","SAC",12.91,"White",39,0.230769231,0.333333333,0.307692308,0.282051282,0.333333333
"SAC_11_9","SAC_11",36,"male","SAC",6.39400000000001,"White",16,0.0625,0.1875,0.1875,0.125,0.1875
"SAC_11_10","SAC_11",36,"male","SAC",8.07600000000002,"White",35,0.171428571,0.057142857,0.057142857,0.171428571,0.142857143
"SAC_11_11","SAC_11",36,"male","SAC",6.505,"White",20,0.3,0.4,0.25,0.2,0.35
"SAC_11_12","SAC_11",36,"male","SAC",21.534,"White",62,0.290322581,0.177419355,0.161290323,0.14516129,0.306451613
"SAC_11_13","SAC_11",36,"male","SAC",11.1320000000001,"White",27,0.444444444,0.259259259,0.185185185,0.074074074,0.333333333
"SAC_11_14","SAC_11",36,"male","SAC",15.8330000000001,"White",57,0.280701754,0.245614035,0.192982456,0.245614035,0.350877193
"SAC_11_15","SAC_11",36,"male","SAC",5.51599999999996,"White",14,0.285714286,0.285714286,0.214285714,0.142857143,0.357142857
"SAC_11_16","SAC_11",36,"male","SAC",11.71,"White",56,0.196428571,0.196428571,0.160714286,0.178571429,0.392857143
"SAC_11_17","SAC_11",36,"male","SAC",9.28000000000009,"White",36,0.472222222,0.361111111,0.305555556,0.361111111,0.583333333
"SAC_11_18","SAC_11",36,"male","SAC",6.77999999999997,"White",15,0.333333333,0.333333333,0.066666667,0.2,0.2
"SAC_11_19","SAC_11",36,"male","SAC",6.25199999999995,"White",22,0.272727273,0.318181818,0.545454545,0.454545455,0.545454545
"SAC_11_20","SAC_11",36,"male","SAC",12.937,"White",57,0.368421053,0.298245614,0.210526316,0.228070175,0.403508772
"SAC_11_21","SAC_11",36,"male","SAC",24.163,"White",83,0.361445783,0.373493976,0.168674699,0.204819277,0.43373494
"SAC_11_22","SAC_11",36,"male","SAC",16.845,"White",59,0.254237288,0.220338983,0.203389831,0.13559322,0.237288136
"SAC_11_23","SAC_11",36,"male","SAC",6.72000000000003,"White",30,0.366666667,0.1,0.1,0.233333333,0.366666667
"SAC_11_24","SAC_11",36,"male","SAC",7.99199999999996,"White",24,0.166666667,0.125,0.25,0.041666667,0.166666667
"SAC_11_25","SAC_11",36,"male","SAC",10.0819999999999,"White",45,0.288888889,0.066666667,0.088888889,0.111111111,0.177777778
"SAC_11_26","SAC_11",36,"male","SAC",17.4300000000001,"White",55,0.472727273,0.272727273,0.181818182,0.218181818,0.309090909
"SAC_11_27","SAC_11",36,"male","SAC",8.98500000000013,"White",25,0.36,0.32,0.24,0.28,0.44
"SAC_11_28","SAC_11",36,"male","SAC",11.691,"White",35,0.028571429,0.057142857,0.085714286,0.142857143,0.142857143
"SAC_11_29","SAC_11",36,"male","SAC",15.875,"White",60,0.233333333,0.183333333,0.2,0.15,0.316666667
"SAC_11_30","SAC_11",36,"male","SAC",6.2969999999998,"White",15,0.4,0.4,0.2,0.133333333,0.266666667
"SAC_11_31","SAC_11",36,"male","SAC",6.5920000000001,"White",27,0.555555556,0.37037037,0.222222222,0.333333333,0.481481481
"SAC_11_32","SAC_11",36,"male","SAC",6.56200000000013,"White",14,0.285714286,0.285714286,0.357142857,0.285714286,0.571428571
"SAC_11_33","SAC_11",36,"male","SAC",12.2180000000001,"White",49,0.265306122,0.244897959,0.183673469,0.224489796,0.204081633
"SAC_11_34","SAC_11",36,"male","SAC",7.51999999999998,"White",20,0.25,0.1,0.05,0.15,0.2
"SAC_11_35","SAC_11",36,"male","SAC",5.97799999999984,"White",15,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667
"SAC_11_36","SAC_11",36,"male","SAC",11.0710000000001,"White",37,0.189189189,0.243243243,0.081081081,0.027027027,0.162162162
"SAC_11_37","SAC_11",36,"male","SAC",13.4710000000002,"White",54,0.185185185,0.259259259,0.148148148,0.203703704,0.259259259
"SAC_11_38","SAC_11",36,"male","SAC",10.7,"White",29,0.517241379,0.172413793,0.034482759,0.068965517,0.275862069
"SAC_11_39","SAC_11",36,"male","SAC",8.33399999999983,"White",32,0.65625,0.4375,0.1875,0.21875,0.5
"SAC_11_40","SAC_11",36,"male","SAC",13.9349999999999,"White",35,0.4,0.228571429,0.285714286,0.171428571,0.342857143
"SAC_11_41","SAC_11",36,"male","SAC",18.855,"White",55,0.309090909,0.418181818,0.181818182,0.2,0.436363636
"SAC_11_42","SAC_11",36,"male","SAC",11.1769999999997,"White",36,0.75,0.416666667,0.138888889,0.083333333,0.5
"SAC_11_43","SAC_11",36,"male","SAC",14.8579999999999,"White",44,0.295454545,0.181818182,0.159090909,0.113636364,0.25
"SAC_11_44","SAC_11",36,"male","SAC",6.96699999999964,"White",26,0.269230769,0.307692308,0.153846154,0.230769231,0.423076923
"SAC_11_45","SAC_11",36,"male","SAC",9.31999999999994,"White",26,0,0.038461538,0.038461538,0,0.038461538
"SAC_11_46","SAC_11",36,"male","SAC",14.0829999999999,"White",37,0.162162162,0.027027027,0.054054054,0.162162162,0.162162162
"SAC_11_47","SAC_11",36,"male","SAC",27.8280000000002,"White",95,0.347368421,0.231578947,0.210526316,0.136842105,0.4
"SAC_11_48","SAC_11",36,"male","SAC",25.1600000000001,"White",78,0.192307692,0.141025641,0.076923077,0.153846154,0.282051282
"SAC_11_49","SAC_11",36,"male","SAC",7.30999999999995,"White",25,0.36,0.32,0.12,0.28,0.48
"SAC_11_50","SAC_11",36,"male","SAC",17.479,"White",46,0.739130435,0.326086957,0.239130435,0.282608696,0.5
"SAC_11_51","SAC_11",36,"male","SAC",12.777,"White",32,0.09375,0.3125,0.15625,0.15625,0.4375
"SAC_11_52","SAC_11",36,"male","SAC",18.6999999999998,"White",64,0.328125,0.28125,0.21875,0.203125,0.390625
"SAC_11_53","SAC_11",36,"male","SAC",10.5500000000002,"White",23,0.304347826,0.130434783,0.260869565,0.173913043,0.260869565
"SAC_11_54","SAC_11",36,"male","SAC",40.0479999999998,"White",95,0.126315789,0.157894737,0.105263158,0.105263158,0.147368421
"SAC_11_55","SAC_11",36,"male","SAC",43.4450000000001,"White",82,0.231707317,0.231707317,0.256097561,0.134146341,0.317073171
"SAC_11_56","SAC_11",36,"male","SAC",11.2220000000002,"White",22,0.136363636,0.136363636,0.090909091,0.090909091,0.227272727
"SAC_11_57","SAC_11",36,"male","SAC",14.3619999999996,"White",51,0.215686275,0.156862745,0.176470588,0.176470588,0.137254902
"SAC_11_58","SAC_11",36,"male","SAC",16.9469999999997,"White",38,0.421052632,0.315789474,0.210526316,0.263157895,0.421052632
"SAC_11_59","SAC_11",36,"male","SAC",7.41799999999967,"White",27,0.148148148,0.037037037,0.074074074,0.111111111,0.111111111
"SAC_12_1","SAC_12",75,"female","SAC",27.607,"White",65,0.169230769,0.184615385,0.153846154,0.138461538,0.215384615
"SAC_12_2","SAC_12",75,"female","SAC",22.9150000000001,"White",38,0.131578947,0.289473684,0.210526316,0.236842105,0.236842105
"SAC_12_3","SAC_12",75,"female","SAC",35.404,"White",117,0.153846154,0.11965812,0.102564103,0.11965812,0.094017094
"SAC_12_4","SAC_12",75,"female","SAC",41.029,"White",106,0.179245283,0.122641509,0.056603774,0.113207547,0.188679245
"SAC_12_5","SAC_12",75,"female","SAC",9.08600000000001,"White",19,0.473684211,0.210526316,0.210526316,0.157894737,0.578947368
"SAC_12_6","SAC_12",75,"female","SAC",17.819,"White",50,0.1,0.14,0.08,0.04,0.16
"SAC_12_7","SAC_12",75,"female","SAC",39.704,"White",113,0.079646018,0.159292035,0.123893805,0.14159292,0.123893805
"SAC_12_8","SAC_12",75,"female","SAC",14.528,"White",38,0.315789474,0.342105263,0.342105263,0.315789474,0.315789474
"SAC_12_9","SAC_12",75,"female","SAC",5.43499999999995,"White",13,0.076923077,0.307692308,0.076923077,0.153846154,0.153846154
"SAC_12_10","SAC_12",75,"female","SAC",27.575,"White",80,0.2125,0.175,0.125,0.15,0.15
"SAC_12_11","SAC_12",75,"female","SAC",9,"White",25,0.08,0.16,0.2,0.2,0.16
"SAC_12_12","SAC_12",75,"female","SAC",37.4759999999999,"White",92,0.076086957,0.054347826,0.184782609,0.076086957,0.108695652
"SAC_12_13","SAC_12",75,"female","SAC",14.26,"White",44,0.113636364,0.272727273,0.113636364,0.113636364,0.181818182
"SAC_12_14","SAC_12",75,"female","SAC",8.37899999999991,"White",29,0.24137931,0.24137931,0.137931034,0.24137931,0.206896552
"SAC_12_15","SAC_12",75,"female","SAC",16.9200000000001,"White",31,0.225806452,0.225806452,0.161290323,0.193548387,0.193548387
"SAC_12_16","SAC_12",75,"female","SAC",12.3679999999997,"White",33,0.121212121,0.151515152,0.090909091,0.060606061,0.151515152
"SAC_12_17","SAC_12",75,"female","SAC",10.2329999999999,"White",27,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111
"SAC_12_18","SAC_12",75,"female","SAC",6.58100000000013,"White",18,0.111111111,0.166666667,0.111111111,0.111111111,0.111111111
"SAC_12_19","SAC_12",75,"female","SAC",42.4419999999998,"White",121,0.099173554,0.099173554,0.066115702,0.107438017,0.082644628
"SAC_12_20","SAC_12",75,"female","SAC",25.779,"White",99,0.060606061,0.050505051,0.03030303,0.04040404,0.050505051
"SAC_12_21","SAC_12",75,"female","SAC",34.3610000000001,"White",100,0.09,0.15,0.09,0.07,0.1
"SAC_12_22","SAC_12",75,"female","SAC",24.6619999999998,"White",56,0.053571429,0.089285714,0.089285714,0.071428571,0.160714286
"SAC_12_23","SAC_12",75,"female","SAC",8.3119999999999,"White",23,0.173913043,0.260869565,0.086956522,0.086956522,0.173913043
"SAC_12_24","SAC_12",75,"female","SAC",22.9319999999998,"White",79,0.151898734,0.139240506,0.151898734,0.126582278,0.113924051
